date_x,score,genre,status,orig_lang,budget_x,revenue,country,names
08/31/2016 ,35.0,"Romance, Family, Drama", Released, Korean,47270000.0,329856760.8,KR,My Brother's Wife 2
04/27/1972 ,75.0,"Action, Crime, Thriller", Released, English,4000000.0,35976000.0,AU,Dirty Harry
02/18/2012 ,66.0,"Animation, Family, Adventure, Drama, Fantasy", Released, Japanese,102000000.0,677502761.6,AU,Pokémon the Movie: White - Victini and Zekrom
08/19/2004 ,78.0,"Drama, Romance", Released, English,2000000.0,11217346.0,AU,Before Sunset
07/01/2022 ,72.0,Horror, Released, English,1500000.0,123516163.2,AU,The Exorcism of God
01/26/2020 ,69.0,Documentary, Released, English,50000000.0,83306268.0,US,Assassins
09/05/2019 ,67.0,"Thriller, Action", Released, French,4357373.0,1200000.0,AU,Anna
04/07/2023 ,60.0,"Action, Thriller, Comedy", Released, Telugu,95200000.0,361666202.0,IN,Ravanasura
05/22/2014 ,65.0,"Drama, Horror", Released, English,2000000.0,7482387.0,AU,The Babadook
05/20/2009 ,66.0,"Thriller, Action", Released, Cantonese,138400000.0,490985494.0,US,Vengeance
07/02/2004 ,63.0,"Fantasy, Animation, Science Fiction, Family, Action", Released, English,117000000.0,487028566.2,AU,Atlantis: Milo's Return
10/21/2022 ,79.0,"Drama, Romance", Released, English,82000000.0,451733161.2,US,My Policeman
01/30/2004 ,64.0,"Drama, Horror", Released, English,190800000.0,558458343.4,US,Ginger Snaps 2: Unleashed
06/09/1978 ,64.0,"Horror, Thriller", Released, English,6800000.0,26518355.0,US,Damien: Omen II
11/22/2007 ,62.0,Horror, Released, English,15000000.0,77514401.0,AU,Halloween
12/14/2000 ,62.0,Comedy, Released, English,28000000.0,90449929.0,AU,Bring It On
08/29/2019 ,60.0,"Fantasy, Thriller, Crime", Released, Chinese,1413543.0,1862261.0,TW,The 9th Precinct
10/21/2005 ,62.0,Comedy, Released, English,161400000.0,287419513.4,US,Barely Legal
06/10/2010 ,60.0,"Drama, History, Horror", Released, English,17998800.0,382879.0,AU,Black Death
10/28/2020 ,74.0,Documentary, Released, English,79500000.0,708023892.4,US,Secrets of the Saqqara Tomb
11/04/2016 ,79.0,"Family, Drama", Released, English,8000000.0,17368520.0,GB,A Street Cat Named Bob
03/15/1990 ,63.0,"Comedy, Romance", Released, English,7500000.0,296999813.0,AU,Look Who's Talking
03/25/2004 ,56.0,"Thriller, Fantasy, Comedy, Family, Mystery", Released, English,90000000.0,155750628.0,AU,The Haunted Mansion
06/16/2016 ,79.0,"Drama, Romance", Released, English,20000000.0,208064908.0,AU,Me Before You
02/20/1998 ,61.0,"Comedy, Romance", Released, English,20846151.6,13035599.0,US,Senseless
03/29/2023 ,68.0,"Adventure, Horror, Comedy, Family", Released," Spanish, Castilian",118500000.0,475938933.6,MX,My Teacher Ate My Friend
06/18/2015 ,64.0,"Family, Animation, Adventure, Comedy", Released, English,74000000.0,1157271759.0,AU,Minions
03/24/2023 ,0.0,Comedy, Released," Spanish, Castilian",264940000.0,175269998.8,ES,GyG 2: El Hotel de los Líos
03/02/2006 ,74.0,"Drama, Thriller, Crime, Romance", Released, English,15000000.0,87950928.0,AU,Match Point
06/01/1973 ,74.0,"Western, Drama, Mystery", Released, English,5500000.0,15700000.0,AU,High Plains Drifter
02/11/2021 ,77.0,"Comedy, Drama", Released, Danish,5150000.0,21700000.0,AU,Another Round
02/02/2007 ,57.0,"Mystery, Thriller, Horror", Released, English,16000000.0,53774833.0,US,The Messengers
12/28/2019 ,73.0,"Family, Animation, Adventure, Comedy, Fantasy", Released, English,150000000.0,1437862795.0,AU,Frozen II
09/09/2004 ,73.0,"Horror, Mystery, Thriller", Released, Thai,8000000.0,47782426.0,TH,Shutter
05/12/2010 ,64.0,"Action, Adventure, Drama", Released, English,210000000.0,322459006.0,AU,Robin Hood
10/25/2018 ,68.0,"Thriller, Drama, Mystery, Crime", Released, English,32000000.0,31178942.0,AU,Bad Times at the El Royale
11/10/2006 ,64.0,"Crime, Drama, Thriller, Action", Released, English,2000000.0,6225304.0,US,Harsh Times
08/22/2013 ,64.0,"Fantasy, Action, Mystery", Released, English,60000000.0,75965567.0,AU,The Mortal Instruments: City of Bones
04/29/1988 ,70.0,"Action, Drama", Released, English,1500000.0,11806119.0,AU,Bloodsport
06/11/2009 ,55.0,"Adventure, Comedy, Science Fiction", Released, English,100000000.0,69548641.0,AU,Land of the Lost
01/19/1989 ,60.0,Comedy, Released, English,15000000.0,216600000.0,AU,Twins
08/24/2011 ,74.0,"Drama, Romance", Released, English,15000000.0,59168692.0,AU,One Day
05/28/2018 ,49.0,"Drama, Romance", Released, Korean,152200000.0,866174577.8,KR,A Female Employee's Taste
08/17/2001 ,66.0,"Animation, Family, Action, Adventure, Drama, Fantasy", Released, Japanese,133000000.0,492378636.4,AU,Pokémon: Mewtwo Returns
03/01/1978 ,75.0,"Comedy, Drama, Romance", Released, French,89400000.0,607859911.4,ES,That Obscure Object of Desire
02/15/1996 ,60.0,"Comedy, Horror, Fantasy", Released, English,30000000.0,10772144.0,AU,Dracula: Dead and Loving It
05/21/2015 ,73.0,Drama, Released, English,11000000.0,58586407.0,AU,Woman in Gold
03/31/2004 ,53.0,"Comedy, Adventure, Family, Fantasy", Released, English,109000000.0,133800000.0,AU,The Cat in the Hat
07/27/1979 ,63.0,Horror, Released, English,18500000.0,109175673.0,US,The Amityville Horror
10/13/1979 ,71.0,"Family, Adventure", Released, English,2700000.0,37799643.0,US,The Black Stallion
10/21/2002 ,63.0,"Comedy, Documentary", Released, English,2000000.0,79282312.0,US,Jackass: The Movie
01/13/2023 ,51.0,"Comedy, Drama, Fantasy, Horror", Released, English,185400000.0,420107149.4,US,Jethica
08/31/2017 ,47.0,"Drama, Romance", Released, Korean,129200000.0,947468745.8,KR,Purpose of Reunion 2
11/30/2018 ,67.0,"Animation, Science Fiction, Action", Released, Japanese,132600000.0,488640213.0,JP,Mobile Suit Gundam Narrative
06/30/2006 ,67.0,"Animation, Comedy, Family, Fantasy", Released, English,75000000.0,141267370.0,US,Monster House
03/29/2002 ,75.0,"Action, Drama, Thriller", Released, Korean,4000000.0,1954937.0,KR,Sympathy for Mr. Vengeance
04/03/1998 ,70.0,"Action, Comedy, Thriller", Released, Cantonese,93340000.0,548578964.6,AU,Contract Killer
01/25/2006 ,69.0,"Action, Adventure, Animation, Comedy", Released, English,126300000.0,401345912.0,AU,Stewie Griffin: The Untold Story
10/27/2008 ,68.0,"Animation, Family, Adventure, Fantasy", Released, English,48000000.0,214714340.0,AU,Tinker Bell
06/02/2001 ,83.0,"Animation, Thriller", Released, Japanese,830000.0,112536.0,AU,Perfect Blue
02/14/2019 ,63.0,"Comedy, Horror, Science Fiction", Released, English,9000000.0,64686515.0,AU,Happy Death Day 2U
08/28/2017 ,57.0,"Thriller, Drama", Released, English,105400000.0,399901684.4,GB,Inconceivable
04/23/2009 ,61.0,Comedy, Released, English,20000000.0,18599102.0,AU,Fired Up!
09/02/2015 ,52.0,Comedy, Released, English,14000000.0,12826644.0,AU,Hot Tub Time Machine 2
07/28/2015 ,72.0,"Action, Animation, Fantasy", Released, English,84200000.0,488059774.2,AU,Justice League: Gods and Monsters
04/16/2016 ,59.0,"Action, Horror, Science Fiction", Released, English,2000000.0,20363381.2,US,Daylight's End
06/16/2018 ,63.0,"Comedy, Animation, Adventure", Released, English,86600000.0,597825126.0,CN,Animal Crackers
04/16/2014 ,67.0,Comedy, Released, French,13000000.0,176404493.0,FR,Serial (Bad) Weddings
05/31/2006 ,58.0,"Comedy, Romance", Released, English,50000000.0,128402901.0,AU,Failure to Launch
07/04/2013 ,60.0,"Action, Drama", Released, English,25000000.0,2054941.0,AU,Man of Tai Chi
06/11/2011 ,61.0,"Adventure, Animation, Family", Released, English,150000000.0,39549758.0,AU,Mars Needs Moms
01/20/2012 ,65.0,"Drama, Action, Adventure, History, War", Released, English,58000000.0,50365498.0,US,Red Tails
07/14/2022 ,50.0,, Released, English,163600000.0,812667214.2,US,Avengers: Quantum Encounter
08/09/1984 ,73.0,"Action, Comedy", Released, English,5000000.0,60000000.0,AU,The Gods Must Be Crazy
06/07/2011 ,67.0,"Action, Adventure, Animation, Science Fiction, Drama", Released, English,3500000.0,304969861.6,US,Green Lantern: Emerald Knights
03/04/2023 ,62.0,Comedy, Released, English,161400000.0,287419513.4,US,Chris Rock: Selective Outrage
12/30/2015 ,71.0,"Animation, Drama, Romance, Comedy", Released, English,8000000.0,5706168.0,US,Anomalisa
02/02/2022 ,64.0,"Comedy, Action", Released, French,43590000.0,7375119.0,FR,Superwho?
10/25/2022 ,67.0,"Action, Drama, Fantasy, Thriller", Released, English,131000000.0,431341845.4,AU,Blade of the 47 Ronin
07/24/2014 ,58.0,"Action, Adventure", Released, English,100000000.0,243388614.0,AU,Hercules
10/09/2012 ,68.0,"Animation, Family", Released, English,98140000.0,494358731.6,US,Monster High: Ghouls Rule
12/25/2021 ,55.0,Comedy, Released, Italian,70800000.0,591573175.2,IT,7 Women and a Murder
10/14/2010 ,72.0,"Crime, Drama, Thriller", Released, English,37000000.0,152566881.0,AU,The Town
03/30/2006 ,79.0,"Action, Thriller, Science Fiction", Released, English,50000000.0,130214162.0,AU,V for Vendetta
07/01/2011 ,68.0,"Comedy, Drama, Family", Released, English,79000000.0,393468426.6,GB,Foster
12/20/2016 ,53.0,"Romance, Family, Drama", Released, Korean,165600000.0,781272777.2,KR,My Wife's Sister
10/10/2001 ,68.0,"Action, Crime, Thriller", Released, English,25000000.0,36833473.0,AU,Kiss of the Dragon
12/02/2016 ,58.0,"Horror, Thriller", Released, English,3970000.0,22003.0,US,Pet
01/15/2009 ,65.0,Comedy, Released, English,28000000.0,94500826.0,AU,Role Models
02/16/2022 ,72.0,Documentary, Released, English,62400000.0,770122832.2,AU,Marvel Studios Assembled: The Making of Eternals
10/11/2002 ,61.0,"Thriller, Horror, Mystery", Released, English,40000000.0,2622015.0,US,Below
09/19/2015 ,76.0,"Animation, Drama, Music, Romance", Released, Japanese,13453000.0,8852989.0,JP,The Anthem of the Heart
10/21/1993 ,70.0,"Drama, Comedy, Romance", Released, English,8000000.0,22549338.0,AU,Much Ado About Nothing
12/23/2021 ,65.0,"Drama, History, War", Released, English,199000000.0,313735614.0,AU,Benediction
08/29/1958 ,77.0,"Drama, Romance", Released, English,3000000.0,17570324.0,US,Cat on a Hot Tin Roof
06/16/2011 ,65.0,"Comedy, Romance", Released, English,32500000.0,289632023.0,AU,Bridesmaids
02/07/2019 ,65.0,"Horror, Thriller, Mystery", Released, English,9000000.0,155615727.0,AU,Escape Room
09/27/1998 ,44.0,"Action, Science Fiction", Released, English,94800000.0,512376076.6,US,Universal Soldier II: Brothers in Arms
01/02/2020 ,53.0,Romance, Released, Korean,121400000.0,492196010.4,KR,Young Aunt 3
07/19/1984 ,73.0,"Adventure, Action", Released, English,28000000.0,333080271.0,AU,Indiana Jones and the Temple of Doom
05/30/1995 ,49.0,"Horror, Fantasy", Released, English,500000.0,2862233.6,US,Embrace of the Vampire
08/16/2018 ,75.0,"Comedy, Crime, Drama, History", Released, English,15000000.0,93411426.0,AU,BlacKkKlansman
07/03/2015 ,84.0,"Animation, Comedy, Drama", Released, Japanese,110880000.0,870531790.4,JP,Haikyuu!! The Movie: The End and the Beginning
08/20/2021 ,66.0,"Action, Thriller", Released, English,58980000.0,8639684.0,AU,The Protégé
02/22/2023 ,60.0,Drama, Released, French,650000.0,0.0,BR,After
09/18/2012 ,63.0,"Thriller, Horror", Released, English,2000000.0,2151887.0,AU,Grave Encounters
10/13/2021 ,75.0,"Family, Adventure", Released, English,11900000.0,15300000.0,FR,The Wolf and the Lion
01/14/2016 ,73.0,"Comedy, Drama", Released, English,28000000.0,133162752.0,AU,The Big Short
10/24/2003 ,72.0,Drama, Released, English,35000000.0,53293628.0,US,Radio
11/07/2012 ,52.0,"Action, Thriller, Crime, Mystery", Released, English,35000000.0,35426759.0,AU,Alex Cross
03/17/2014 ,55.0,Horror, Released, English,49200000.0,427304425.6,US,Exists
04/01/2023 ,60.0,"TV Movie, Comedy, Romance", Released, English,97600000.0,800516044.4,US,Love in the Maldives
03/02/2023 ,73.0,"Drama, Action", Released, English,75000000.0,271616668.0,AU,Creed III
06/28/1990 ,75.0,"Adventure, Comedy, Science Fiction", Released, English,40000000.0,244087259.0,AU,Back to the Future Part III
05/15/1947 ,65.0,"Family, Animation", Released, English,2125000.0,65000000.0,AU,Song of the South
02/16/2018 ,58.0,"Action, Drama, Adventure", Released, English,8101468.0,4873825.0,US,Samson
03/06/1993 ,73.0,"Adventure, Animation", Released, Japanese,4000000.0,14800000.0,JP,Doraemon: Nobita and the Tin Labyrinth
03/17/2016 ,77.0,"Animation, Adventure, Family, Comedy", Released, English,150000000.0,1002462578.0,AU,Zootopia
11/04/2022 ,74.0,"Drama, Horror, Mystery", Released, Indonesian,85200000.0,425925076.6,US,Satan's Slaves 2: Communion
10/25/2018 ,65.0,"Horror, Thriller", Released, English,10000000.0,255416089.0,AU,Halloween
06/17/2022 ,59.0,"Romance, Drama", Released, English,162100000.0,437846475.2,US,First Love
09/02/2022 ,75.0,"Family, Comedy", Released, English,160300000.0,442517578.8,US,Ivy + Bean: Doomed to Dance
02/13/2013 ,67.0,"Drama, Romance", Released, English,49000000.0,71004627.0,AU,Anna Karenina
01/03/2019 ,78.0,"Animation, Family, Adventure", Released, English,129000000.0,521533238.0,AU,How to Train Your Dragon: The Hidden World
01/09/2009 ,59.0,"Action, Thriller, Crime", Released, English,25000000.0,146955378.6,US,Thick as Thieves
07/02/2012 ,71.0,"Documentary, Music", Released, English,12000000.0,32700439.0,AU,Katy Perry: Part of Me
06/20/2008 ,64.0,"Family, Music, Comedy, Drama, TV Movie, Romance", Released, English,142000000.0,426559612.0,US,Camp Rock
10/15/2010 ,67.0,"Animation, Fantasy, Family, Adventure, Comedy, TV Movie", Released, English,123200000.0,517488818.6,US,Legend of the BoneKnapper Dragon
11/12/2002 ,60.0,"Family, Adventure, Comedy, Animation", Released, English,131600000.0,520075508.0,AU,101 Dalmatians II: Patch's London Adventure
08/22/2006 ,43.0,Horror, Released, English,87600000.0,817860943.8,US,I'll Always Know What You Did Last Summer
01/21/2000 ,63.0,"Horror, Thriller", Released, English,32000000.0,89441732.0,AU,Stigmata
03/02/2022 ,77.0,"Crime, Mystery, Thriller", Released, English,200000000.0,766326717.0,AU,The Batman
04/21/2016 ,71.0,"Crime, Thriller", Released," Spanish, Castilian",59700000.0,406691548.2,AR,At the End of the Tunnel
06/29/2017 ,74.0,"Adventure, Drama, Science Fiction, Fantasy", Released, English,50000000.0,273230203.2,AU,Okja
08/21/1999 ,77.0,"Fantasy, Animation, Adventure, Action, Drama", Released, Japanese,175400000.0,482909584.2,JP,Cardcaptor Sakura: The Movie
08/24/2009 ,58.0,"Action, Adventure, Animation, Family, Science Fiction", Released, English,108000000.0,535664841.4,US,Bionicle: The Legend Reborn
03/01/2022 ,75.0,"Drama, Comedy, Romance", Released, French,90200000.0,693402193.4,AU,Waiting for Bojangles
04/05/2023 ,69.0,"Documentary, Music", Released, English,136000000.0,542007794.8,GB,Lewis Capaldi: How I'm Feeling Now
04/19/2016 ,68.0,, Released," Spanish, Castilian",81500000.0,563588855.0,MX,Oro y Polvo
05/27/2010 ,63.0,"Adventure, Fantasy, Action", Released, English,200000000.0,336365676.0,AU,Prince of Persia: The Sands of Time
01/04/2011 ,54.0,"Action, Thriller, Crime", Released, English,6000000.0,8246641.2,US,Ticking Clock
12/05/2014 ,52.0,Horror, Released, English,6500000.0,16861137.0,US,The Pyramid
03/11/1954 ,68.0,"Science Fiction, Action", Released, English,2000000.0,257720413.2,AU,The War of the Worlds
12/04/1994 ,59.0,"History, Drama, TV Movie", Released, English,202400000.0,606550296.2,US,Jacob
08/16/2018 ,76.0,"Action, Drama, Comedy", Released, Chinese,61800000.0,438365838.4,HK,Big Brother
03/08/2012 ,72.0,"Comedy, Drama", Released, English,8000000.0,41334735.0,AU,50/50
06/17/2016 ,74.0,"Family, Drama", Released, English,13000000.0,73773317.0,AU,Miracles from Heaven
10/02/2020 ,54.0,"Thriller, Horror, Comedy, Crime", Released, English,115400000.0,825272362.4,US,12 Hour Shift
12/13/1996 ,73.0,"Science Fiction, Action, Adventure, Thriller", Released, English,46000000.0,150000000.0,AU,Star Trek: First Contact
10/30/2017 ,64.0,"Action, Thriller", Released, English,63000000.0,68310140.0,AU,American Assassin
12/17/2016 ,76.0,"Romance, Drama", Released, Japanese,172400000.0,217755930.8,JP,Tomorrow I Will Date With Yesterday's You
08/27/1992 ,58.0,Comedy, Released, English,7000000.0,40693477.0,AU,Encino Man
09/29/2021 ,58.0,Horror, Released, English,70740000.0,431298841.2,AU,Seance
03/06/2018 ,36.0,"Action, Drama", Released, English,47270000.0,329856760.8,US,The Second Coming of Christ
12/11/2020 ,55.0,"Drama, Romance", Released, Korean,127800000.0,578598408.0,KR,Taming The Younger Sister-in-Law
07/01/2022 ,61.0,Drama, Released, English,68200000.0,608383159.4,ES,Sinjar
09/30/2015 ,77.0,"Drama, Adventure, Science Fiction", Released, English,108000000.0,653609107.0,AU,The Martian
12/22/2016 ,41.0,Documentary, Released, English,119000000.0,430430987.6,US,Sexology
04/22/2016 ,73.0,"Thriller, Drama, Romance", Released, English,14000000.0,3621046.0,AU,Colonia
10/07/2004 ,54.0,"Adventure, Action, Horror", Released, English,25000000.0,70326393.0,AU,Anacondas: The Hunt for the Blood Orchid
01/19/2017 ,81.0,Drama, Released, English,12000000.0,149117900.0,AU,Lion
09/01/2006 ,43.0,"Horror, Mystery, Thriller", Released, English,40000000.0,38805380.0,CA,The Wicker Man
09/11/2020 ,35.0,Drama, Released, Korean,47270000.0,329856760.8,KR,Hole-in-law 2
10/29/1998 ,60.0,"Horror, Thriller", Released, English,17000000.0,75000000.0,AU,Halloween H20: 20 Years Later
03/02/1996 ,80.0,"Animation, Science Fiction, Action", Released, Japanese,178000000.0,1153194949.4,JP,Doraemon: Nobita and the Galaxy Super-express
09/05/2008 ,70.0,"Drama, History, Romance", Released, English,27000000.0,45160110.0,GB,The Duchess
07/08/2017 ,71.0,"Fantasy, Adventure, Animation, Family", Released, Japanese,24322800.0,42170089.0,JP,Mary and The Witch's Flower
03/09/2022 ,56.0,"Comedy, Action, Drama", Released, French,140000000.0,167096014.4,FR,Kung-Fu Zohra
10/13/2020 ,55.0,"Mystery, Thriller, Horror", Released, English,146000000.0,678883510.8,US,Evil Eye
03/16/2000 ,74.0,Drama, Released, English,38000000.0,73956241.0,AU,The Hurricane
12/01/2012 ,63.0,"Adventure, Animation, Comedy, Fantasy, Family", Released, English,60000000.0,309887177.0,AU,Shrek the Halls
05/13/2022 ,60.0,"Horror, Mystery, Thriller", Released, English,6320000.0,138450.0,US,Monstrous
05/25/1989 ,66.0,"Thriller, Horror", Released, English,10400000.0,7825000.0,AU,Dead Calm
01/13/1994 ,79.0,Drama, Released, English,13000000.0,65796862.0,AU,In the Name of the Father
